name,version,sha256,file,url
comerr-dev,2.1-1.42.13-1ubuntu1.2,3ba71a1b021144b3ec4456b9444bf973b3fa32b23fceebbfbee18f00a9e337c1,usr/share/doc/libcomerr2/examples/ext2_err.et.gz,https://mirrors.kernel.org/ubuntu/pool/main/e//e2fsprogs//comerr-dev_2.1-1.42.13-1ubuntu1.2_amd64.deb
comerr-dev,2.1-1.42.13-1ubuntu1.2,69244658c3bcfe6ef010151a3ce6cd46ddaddd1b275b651dc94654c7493041de,usr/share/doc/libcomerr2/com_err.texi.gz,https://mirrors.kernel.org/ubuntu/pool/main/e//e2fsprogs//comerr-dev_2.1-1.42.13-1ubuntu1.2_amd64.deb
comerr-dev,2.1-1.42.13-1ubuntu1.2,e1e03a3deea96ab5a828795ddee95570af51ff83e77400889253b6b4a02e660e,usr/share/doc/libcomerr2/html-info/com_err.html,https://mirrors.kernel.org/ubuntu/pool/main/e//e2fsprogs//comerr-dev_2.1-1.42.13-1ubuntu1.2_amd64.deb
comerr-dev,2.1-1.42.13-1ubuntu1.2,3f674c45cd57444e6473c50a420b26fbc86de6486777080e13113bdb53184090,usr/share/info/com_err.info.gz,https://mirrors.kernel.org/ubuntu/pool/main/e//e2fsprogs//comerr-dev_2.1-1.42.13-1ubuntu1.2_amd64.deb
comerr-dev,2.1-1.42.13-1ubuntu1.2,df2372ee6868be9164b3666e9b7c926502aca5621bf250da2d3bbb561164cdec,usr/share/et/et_c.awk,https://mirrors.kernel.org/ubuntu/pool/main/e//e2fsprogs//comerr-dev_2.1-1.42.13-1ubuntu1.2_amd64.deb
comerr-dev,2.1-1.42.13-1ubuntu1.2,c213807b96e19f211fd2ecf90bc05185c627332ce5a8a924dc10b1287b0fc9a6,usr/share/et/et_h.awk,https://mirrors.kernel.org/ubuntu/pool/main/e//e2fsprogs//comerr-dev_2.1-1.42.13-1ubuntu1.2_amd64.deb
ebtables,2.0.10.4-3.4ubuntu1,d29edb7821b3b63b984c255219631e3bba7d5ad298961a4b712cfcf7711689a7,sbin/ebtables-save,https://mirrors.kernel.org/ubuntu/pool/main/e//ebtables//ebtables_2.0.10.4-3.4ubuntu1_amd64.deb
ebtables,2.0.10.4-3.4ubuntu1,8ccd5ac7c300b9dcd0b206b892510ff97a4478a3fefdb51187477dce5547df64,sbin/ebtables,https://mirrors.kernel.org/ubuntu/pool/main/e//ebtables//ebtables_2.0.10.4-3.4ubuntu1_amd64.deb
ebtables,2.0.10.4-3.4ubuntu1,440d97f7d3f3b767390472f71bd233770c91c142a1b720c4fbe8eb9ebc1ce652,sbin/ebtables-restore,https://mirrors.kernel.org/ubuntu/pool/main/e//ebtables//ebtables_2.0.10.4-3.4ubuntu1_amd64.deb
ebtables,2.0.10.4-3.4ubuntu1,e140071e462df8aab9f7b63a3965bf206797ecbcff334a3ec494256defe35dcb,etc/ethertypes,https://mirrors.kernel.org/ubuntu/pool/main/e//ebtables//ebtables_2.0.10.4-3.4ubuntu1_amd64.deb
ebtables,2.0.10.4-3.4ubuntu1,a4bd50e0cab1c7c7c198e54c2b57d2ca8aafa6d80bf9b586feaa8e0be5caa4a5,etc/init.d/ebtables,https://mirrors.kernel.org/ubuntu/pool/main/e//ebtables//ebtables_2.0.10.4-3.4ubuntu1_amd64.deb
ebtables,2.0.10.4-3.4ubuntu1,b96dca19deb7b88da452e6de19807e54795275da1f5348acee082e2192ff6b75,etc/default/ebtables,https://mirrors.kernel.org/ubuntu/pool/main/e//ebtables//ebtables_2.0.10.4-3.4ubuntu1_amd64.deb
ebtables,2.0.10.4-3.4ubuntu1,90b6269d9de47855c9eaebe4bb5390634cabcb8bcb8a593d2e2462fc8e087543,lib/ebtables/libebt_arp.so,https://mirrors.kernel.org/ubuntu/pool/main/e//ebtables//ebtables_2.0.10.4-3.4ubuntu1_amd64.deb
ebtables,2.0.10.4-3.4ubuntu1,c0417688150d45e21d2174ee1bf13bdad933034d9d44d6363a8386a154254092,lib/ebtables/libebt_redirect.so,https://mirrors.kernel.org/ubuntu/pool/main/e//ebtables//ebtables_2.0.10.4-3.4ubuntu1_amd64.deb
ebtables,2.0.10.4-3.4ubuntu1,011de468c0d6e7a467a5c9c29f9512c265bd2f897c1077b8452644b7227189fa,lib/ebtables/libebtable_broute.so,https://mirrors.kernel.org/ubuntu/pool/main/e//ebtables//ebtables_2.0.10.4-3.4ubuntu1_amd64.deb
ebtables,2.0.10.4-3.4ubuntu1,a6b47d506e8fd6fe5b81a625f33501567ed08e316fd47bb88e8ff9d89d976d29,lib/ebtables/libebt_802_3.so,https://mirrors.kernel.org/ubuntu/pool/main/e//ebtables//ebtables_2.0.10.4-3.4ubuntu1_amd64.deb
ebtables,2.0.10.4-3.4ubuntu1,4e2d373286d5381a40d9f311ddd2dbee83d582ca0b137d1762a294269d16f0cd,lib/ebtables/libebt_pkttype.so,https://mirrors.kernel.org/ubuntu/pool/main/e//ebtables//ebtables_2.0.10.4-3.4ubuntu1_amd64.deb
ebtables,2.0.10.4-3.4ubuntu1,48c34885d83d264344fe338bc485e01a88d1494c5f3a55b81588ac31d66d6b3f,lib/ebtables/libebt_limit.so,https://mirrors.kernel.org/ubuntu/pool/main/e//ebtables//ebtables_2.0.10.4-3.4ubuntu1_amd64.deb
ebtables,2.0.10.4-3.4ubuntu1,a2b4a0a9710ae507556cf66bf6033b85dc81d38e954b8b7c1191e95c357e2867,lib/ebtables/libebt_vlan.so,https://mirrors.kernel.org/ubuntu/pool/main/e//ebtables//ebtables_2.0.10.4-3.4ubuntu1_amd64.deb
ebtables,2.0.10.4-3.4ubuntu1,a012d543442b3eb14d76bd0bc3111be4e5d3f1f7a13a758b9793c5ebe0882643,lib/ebtables/libebt_ip.so,https://mirrors.kernel.org/ubuntu/pool/main/e//ebtables//ebtables_2.0.10.4-3.4ubuntu1_amd64.deb
ebtables,2.0.10.4-3.4ubuntu1,59a41c1484bc346908926dcc7b69ac44cc87c05f494f283f22483199f1a86e55,lib/ebtables/libebt_ulog.so,https://mirrors.kernel.org/ubuntu/pool/main/e//ebtables//ebtables_2.0.10.4-3.4ubuntu1_amd64.deb
ebtables,2.0.10.4-3.4ubuntu1,2db3f487960dc98e000c78ef48e58e0ab292f7c6537176fa5ad2d611474ebea6,lib/ebtables/libebtc.so,https://mirrors.kernel.org/ubuntu/pool/main/e//ebtables//ebtables_2.0.10.4-3.4ubuntu1_amd64.deb
ebtables,2.0.10.4-3.4ubuntu1,01ca00e0dfabd323ce98e45cb2ab71e19daa040e7edf404b7229d6478b14f671,lib/ebtables/libebt_mark_m.so,https://mirrors.kernel.org/ubuntu/pool/main/e//ebtables//ebtables_2.0.10.4-3.4ubuntu1_amd64.deb
ebtables,2.0.10.4-3.4ubuntu1,c4ee3e6bc46ac6fdeb820dffa185e29de3d1f92578cadb6234e84aebf5d96d9f,lib/ebtables/libebt_among.so,https://mirrors.kernel.org/ubuntu/pool/main/e//ebtables//ebtables_2.0.10.4-3.4ubuntu1_amd64.deb
ebtables,2.0.10.4-3.4ubuntu1,44ff2bba8b9a594d59bc0560a053cc0efd335188a9a1c83166c39751d0958c40,lib/ebtables/libebt_nflog.so,https://mirrors.kernel.org/ubuntu/pool/main/e//ebtables//ebtables_2.0.10.4-3.4ubuntu1_amd64.deb
